,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1169,39.452072,42.297565,24.803629,90.005936,38.87089,37.17188
1170,39.430573,42.63861,24.592693,89.74303,39.28546,37.431282
1171,39.58215,42.89865,24.400375,89.56093,39.323868,38.030117
1172,39.60045,43.24067,24.229141,89.57192,39.24523,38.615288
1173,39.762875,43.53546,23.981777,89.33408,39.163918,39.265858
1174,39.793976,44.064064,23.699718,89.21564,39.110214,40.04185
1175,39.933334,44.511127,23.510136,89.14089,38.96831,40.93026
1176,40.054787,44.896194,23.027452,89.121284,38.79979,41.81158
1177,40.211636,45.226673,22.767971,88.96665,38.823006,42.591522
1178,40.35626,45.725395,22.445118,88.96668,38.96935,43.215324
1179,40.7475,45.90458,22.174984,88.84487,39.26154,43.636986
1180,41.04415,46.247234,21.812624,88.89346,39.763447,43.791595
1181,41.45451,46.415066,21.567755,88.88174,40.252026,43.88719
1182,41.675056,46.641285,21.210865,88.71077,40.569263,43.853424
1183,42.71391,45.337887,21.045155,88.947296,41.15804,43.325943
1184,42.86254,45.34189,20.656193,89.086006,41.78226,42.70142
1185,43.29335,45.518375,20.262562,89.0103,42.22629,42.306526
1186,43.569744,45.63004,19.895182,89.01542,42.93041,41.98569
1187,43.193783,47.25471,19.547169,88.725845,43.844013,41.56992
1188,43.410774,47.554626,19.174742,88.78827,44.567745,40.80581
1189,43.761364,47.729053,18.94882,88.74141,45.413937,39.947704
1190,44.02334,47.94402,18.64932,88.7746,45.963913,39.279324
1191,44.15723,48.098713,18.24961,88.34103,46.84552,38.33058
1192,44.401085,47.96667,17.937038,88.33557,47.791885,37.451588
1193,44.60168,47.934372,17.376608,88.30008,48.70456,36.41626
1194,45.053146,47.914734,16.765488,87.881775,49.848755,35.019276
1195,45.156136,48.095543,16.37436,88.05442,51.079845,33.941357
1196,45.52679,48.081944,15.897066,88.1469,52.127113,32.775936
1197,45.706264,47.993603,15.117422,88.49337,53.06058,31.51139
1198,45.79564,47.908882,14.460188,87.15182,54.18964,30.44726
1199,46.760376,46.076637,13.846275,87.20446,55.299156,29.011244
1200,46.60127,45.98719,13.23821,87.109344,56.653503,28.068768
1201,45.2771,47.545822,12.852432,87.03427,57.907528,27.342203
1202,44.783714,46.682312,12.920987,86.76723,59.00701,26.613096
1203,44.096443,44.92183,14.45986,87.04481,59.879322,26.030348
1204,43.28493,42.63371,17.16023,87.31699,60.863827,25.638779
1205,42.478905,40.368713,20.20531,87.89602,62.278633,25.297857
1206,41.72368,38.46726,22.98643,88.11037,62.712204,25.004036
1207,41.24241,37.157093,25.232737,88.236725,63.50281,24.551958
1208,40.999546,36.89476,27.119368,88.868706,64.66451,24.278767
1209,41.11786,37.78005,28.106516,89.620316,65.525345,24.097088
1210,41.42279,39.47569,28.496538,89.72561,66.07486,23.857208
1211,41.751892,42.048347,28.805645,90.0761,66.81426,23.826057
1212,42.4588,44.732517,28.370684,90.46988,67.75259,23.565712
1213,42.927887,47.32676,27.534838,90.37237,68.31152,23.47561
1214,43.437893,49.90736,26.412174,90.76504,69.27496,23.39653
1215,43.47267,53.270706,25.21209,90.69353,70.24764,23.164675
1216,43.45891,57.072403,23.76388,91.45288,71.36474,23.133904
1217,44.27494,60.86058,21.994144,92.063354,71.33202,23.228903
1218,43.926544,65.24245,20.318943,92.03792,71.78399,23.011532
1219,43.267803,69.553764,18.537577,92.21637,73.13008,22.74279
1220,43.20315,72.91852,17.012768,92.57036,74.04372,22.602827
1221,43.19843,75.50448,15.236988,92.06628,75.47498,22.429487
1222,43.37265,76.77135,13.49829,93.078804,76.33405,22.288082
1223,43.605526,76.97368,13.058018,92.69187,76.96199,22.08824
1224,43.489975,76.23738,12.952153,93.06582,78.03352,22.680422
1225,43.486526,74.917656,13.965004,93.30043,78.06937,22.541838
1226,43.525272,73.61645,14.305891,93.691124,77.9851,22.5774
1227,43.356773,72.357666,14.716195,93.6352,78.23078,22.561642
1228,43.171944,71.129105,15.155796,93.49976,78.70765,22.566982
1229,43.142773,69.849205,15.577588,93.43053,78.726555,22.664785
1230,43.055534,68.72714,15.905292,93.365105,79.329666,22.704483
1231,43.08224,67.640274,16.270597,93.419426,79.67571,22.80675
1232,42.910362,66.58036,16.577042,93.435074,80.20158,22.81991
1233,42.979794,65.49993,16.967432,93.47878,80.48736,22.874512
1234,42.902252,64.52957,17.344206,93.562874,80.65413,22.926266
1235,43.0069,63.432304,17.72076,93.96383,81.18457,22.846893
1236,43.097145,62.332714,18.089869,94.21719,81.51263,22.85377
1237,43.199425,61.405766,18.430862,94.152824,81.85437,22.734432
1238,43.362965,60.531666,18.72354,94.110085,82.397896,22.718653
1239,43.23726,59.867123,18.962297,94.093315,82.754776,22.64981
1240,43.340984,59.115593,19.16744,94.00717,83.39735,22.5836
1241,43.41129,58.49929,19.410065,93.99073,83.888664,22.46998
1242,43.431038,57.946693,19.659737,94.11322,84.45559,22.33965
1243,43.579338,57.40441,19.880405,93.88151,84.56165,22.2619
1244,43.81751,56.89212,20.088928,94.08857,84.77205,22.15275
1245,43.799057,56.36374,20.256556,94.23006,85.09489,22.0837
1246,43.83104,55.88874,20.444172,94.56125,85.36851,21.968294
1247,43.934902,55.266476,20.675993,94.76534,85.542534,21.813948
1248,44.03934,54.62476,20.881622,94.78106,85.71295,21.6811
1249,44.07203,53.959488,21.132038,94.88309,85.70248,21.640633
1250,44.0415,53.287632,21.353794,95.21602,85.76718,21.492855
1251,44.024414,52.589397,21.578522,95.3468,85.48213,21.483347
1252,44.012447,51.972427,21.791824,96.21292,85.86333,21.368618
1253,44.136765,51.29858,22.07185,96.31159,85.84679,21.300808
1254,44.17706,50.604053,22.31616,96.33434,85.87941,21.212591
1255,44.203438,49.88245,22.538168,96.366936,85.93371,20.882025
1256,44.280575,49.206383,22.752762,96.485214,85.84782,20.807493
1257,44.29664,48.50167,22.961466,96.50982,85.732285,20.77093
1258,44.26544,47.918926,23.095026,96.58722,85.70912,20.634972
1259,44.307777,47.30579,23.315115,96.19418,85.67584,20.536299
1260,44.2386,46.696392,23.547699,96.08771,85.640816,20.38597
1261,44.24244,46.141243,23.793566,96.30901,85.50776,20.188593
1262,44.422882,45.41541,24.036274,96.219475,85.4823,20.037043
1263,44.512825,44.822803,24.146702,96.238045,85.42153,19.826023
1264,44.570545,44.228134,24.269272,96.13609,85.30468,19.558016
1265,44.442432,43.642113,24.37299,96.16523,85.30948,19.320276
1266,44.430668,43.072964,24.466614,96.2746,85.24482,19.161846
1267,44.351864,42.549896,24.55928,95.643425,85.819565,18.963453
1268,44.337025,41.8649,24.727959,95.48404,86.29708,19.108284
1269,44.355957,41.28699,24.810066,95.218956,87.08771,19.572344
1270,44.19988,40.875084,24.918198,94.77394,88.40328,20.334063
1271,44.122147,40.512836,24.940065,94.34856,89.53709,21.320372
1272,44.20372,40.050274,24.915247,93.706116,89.79919,22.314352
1273,44.25296,39.581,25.292208,93.08771,89.50961,24.422907
1274,44.342796,39.034878,25.3298,92.42437,88.47677,25.627687
1275,44.23221,38.63188,25.449884,91.94862,86.90954,26.49164
1276,44.297115,38.292446,26.083286,91.27824,84.51499,27.444998
1277,44.153908,38.400078,26.100416,90.759254,82.05558,27.532408
1278,44.097248,37.66994,25.757063,89.60127,80.59746,27.126484
1279,44.137722,37.377888,25.830675,89.20705,78.11283,27.25459
1280,44.046017,37.112167,25.920937,89.04746,75.38475,27.510317
1281,44.218,36.74918,26.094778,88.59461,72.55993,27.91715
1282,44.32978,36.05756,25.684914,88.38178,69.05761,28.550983
1283,44.286922,36.0627,25.710075,88.99273,65.60909,28.85712
1284,44.080555,36.036144,25.497953,88.12309,61.957115,29.751987
1285,44.035397,35.981647,25.538233,88.27281,58.27781,31.11627
1286,44.206184,35.76438,25.517685,88.61505,54.684338,32.615948
1287,44.248314,35.763397,25.358528,89.009384,51.30252,34.3046
1288,44.058155,35.95298,25.104984,90.36189,48.49617,35.901417
1289,44.020428,35.87191,24.978476,89.463066,45.20245,37.500427
1290,44.074253,36.01588,24.762877,90.9316,42.96048,38.814117
1291,43.779816,36.464554,24.43792,90.767265,40.771427,39.779327
1292,43.872704,36.53932,24.18555,90.94362,38.778763,40.234642
1293,43.838715,36.620705,24.009363,90.74065,37.602177,40.403126
1294,43.99698,36.467064,23.62564,90.806175,36.6374,39.89751
1295,43.951797,36.642494,23.386251,90.55658,36.05303,39.115604
1296,44.013958,36.72557,23.19538,90.42157,35.645817,37.90521
1297,44.40881,36.62221,22.92729,90.187584,35.866657,36.492798
1298,44.30791,36.835426,22.681477,90.35485,36.395958,35.88411
1299,44.498604,36.84131,22.537241,90.46702,37.309765,35.977913
1300,44.500652,36.97231,22.301567,90.65764,37.751247,36.451088
1301,44.550354,37.17986,22.044079,90.90086,37.967262,36.979618
1302,44.580418,37.412014,21.791328,90.735146,38.33547,37.383728
1303,44.68158,37.624924,21.706776,90.437325,38.413456,37.91489
1304,44.79049,37.8483,21.602652,90.011696,38.46549,38.484898
1305,44.792755,38.15062,21.327482,89.89781,38.686386,38.840687
1306,44.734913,38.59848,20.859737,89.547806,38.866962,39.32032
1307,44.878185,38.93191,20.717215,89.24086,39.105114,39.70972
1308,44.881195,39.31985,20.428347,89.20635,39.211,40.236183
1309,44.9452,39.638206,20.38639,89.17729,39.427387,40.62994
1310,45.06707,39.95942,20.017267,89.11426,39.635887,41.068207
1311,45.190903,40.23438,19.821482,89.229805,39.674343,41.409554
1312,45.129097,40.66502,19.393297,89.27816,39.870857,41.661533
1313,44.977158,41.322044,19.352516,89.033516,40.171467,41.67787
1314,45.070904,41.479496,19.22356,89.10769,40.355556,41.75735
1315,45.161613,41.502094,19.055708,89.12195,40.636982,41.83443
1316,45.204052,41.422497,18.880257,89.274086,40.967087,41.822845
1317,45.203697,41.353947,18.712952,89.26168,41.429096,41.808968
1318,45.153816,41.38922,18.534632,89.145386,41.87006,41.6632
1319,45.238026,41.225758,18.395527,89.37625,42.085842,41.801483
1320,45.159195,41.222347,18.272345,89.234055,42.607533,41.522423
1321,45.308292,41.1887,18.098963,89.23199,42.924664,41.338455
1322,45.27535,41.175957,18.266245,89.29755,43.230705,41.297714
1323,45.295956,41.151917,18.034952,89.44305,43.574917,41.11225
1324,45.341908,41.16371,17.932959,89.39996,44.213028,40.725895
1325,45.235966,41.309574,17.817078,89.44665,44.67404,40.60482
1326,45.24971,41.474606,17.576635,89.294876,45.212414,40.12853
1327,45.222042,41.73412,17.460745,89.29591,45.73732,39.75765
1328,45.268173,41.90906,17.335382,89.22672,46.14659,39.433247
1329,45.295666,42.117657,17.209,89.55105,46.452095,39.028477
1330,45.65214,41.976795,17.119604,89.69069,46.869984,37.38198
1331,45.697605,42.044205,16.968437,89.72473,47.324574,36.925797
1332,45.633087,42.384457,16.844687,89.304855,48.0941,36.18096
1333,45.82893,42.50715,16.783178,89.73476,48.427216,35.825706
1334,45.913425,42.708965,16.612806,89.6365,48.991753,35.25035
1335,46.233265,42.6415,16.621346,89.496544,49.516666,34.771442
1336,46.188904,42.864967,16.21289,89.42816,50.112133,34.219257
1337,46.301247,43.06947,16.043987,89.494316,50.561615,33.777756
1338,46.437355,43.3206,15.707397,89.504906,51.268894,33.181694
1339,46.588642,43.467922,15.479286,89.47167,51.921474,32.37225
1340,46.6823,43.731773,15.250108,89.63028,52.393757,32.01568
1341,46.8197,43.918488,15.069225,89.75809,53.025387,31.538725
1342,46.908382,44.10864,14.887738,89.06067,53.855278,30.894361
1343,46.957527,44.412243,14.562637,89.236115,54.35415,30.560614
1344,47.142036,44.63701,14.431794,89.30469,55.039974,30.111744
1345,47.269,44.938793,14.089388,89.5204,55.857628,29.561676
1346,47.400276,45.19216,13.82048,89.683586,56.719135,29.176634
1347,47.435165,45.55621,13.540436,89.66943,57.51597,28.751902
1348,47.47154,45.88055,13.181854,89.529976,58.48862,28.077028
1349,47.787712,46.090805,12.822706,89.63599,59.4768,27.608871
1350,47.73773,46.557056,12.404782,89.9664,60.317017,27.126244
1351,47.728664,47.04389,12.180682,88.753975,61.074455,26.711805
1352,47.994625,47.164635,11.709302,88.989586,62.00222,26.380396
1353,48.179573,47.386692,11.180246,89.14325,62.71224,26.017893
1354,48.148907,47.3821,10.314044,89.236145,63.57893,25.683422
1355,48.3421,46.979603,9.742796,89.063385,64.42683,25.22139
1356,48.78846,45.633545,9.3115635,89.03012,65.32771,23.977213
1357,48.792374,44.247795,9.658767,89.16727,65.91985,24.047926
1358,48.303055,42.807213,10.301829,89.38848,66.8006,24.119806
1359,47.767193,40.96687,11.780923,89.294975,67.63298,24.106457
1360,46.576157,39.27493,14.055201,89.04778,68.43023,24.262672
1361,45.641056,37.285294,16.148663,89.23128,69.08755,24.093191
1362,44.627136,35.150394,18.623877,89.11821,69.9179,23.760904
1363,43.313446,33.59744,21.114906,89.28015,70.29727,23.522326
1364,41.915962,32.56036,24.059078,89.53988,71.02548,23.123594
1365,40.56773,31.538223,26.33903,89.7789,71.69116,23.283264
1366,39.63312,31.118696,27.60293,89.862366,72.33077,22.926695
1367,38.956905,31.459303,28.839277,90.19116,73.091415,22.907822
1368,38.70413,32.271366,29.200113,90.35988,73.79934,22.736784
1369,38.98476,33.348526,29.916592,90.41348,74.68676,22.591415
1370,39.568535,34.781715,30.360159,90.73188,75.02598,22.504633
1371,40.347515,36.54205,30.961014,91.02706,75.67801,22.404833
1372,41.068935,38.666775,30.60248,91.24311,76.30306,22.315683
1373,41.730892,40.840805,30.093136,91.79131,76.71852,22.346378
1374,42.3658,42.934498,29.505398,92.09456,77.2268,22.272104
1375,42.91672,45.26375,28.645681,92.3994,77.63716,22.175798
1376,43.18411,47.785927,27.808493,92.46185,78.211006,22.016281
1377,43.26021,50.39969,26.870733,92.778725,78.670876,21.943287
1378,43.27547,53.202503,25.92785,93.47569,78.77992,21.914902
1379,43.338245,55.633,24.394926,96.44308,79.16272,21.914692
1380,43.31936,58.59755,23.182655,96.81357,79.37486,21.879757
1381,43.050274,61.516533,23.016151,94.04172,80.33139,21.824404
1382,43.05121,64.47312,22.084198,94.29657,80.7052,21.828482
1383,42.897408,67.63368,21.20992,94.58737,81.07942,21.781868
1384,42.88539,71.173454,20.18398,95.04525,81.42998,21.78947
1385,42.8895,74.41835,19.32168,95.2835,81.76532,21.750658
1386,43.103413,77.928795,18.299501,95.655396,82.07889,21.655676
1387,43.148846,80.4791,17.179216,95.6085,83.374916,22.00336
1388,43.415108,82.71872,16.291183,95.06262,83.056015,21.907572
1389,43.545784,84.61426,15.563185,95.87285,83.2694,21.89229
1390,43.88507,85.718346,14.394847,97.229416,82.556206,21.919056
1391,44.159885,86.19893,13.967353,97.58921,82.5166,21.801214
1392,44.252422,84.87775,14.17637,97.88527,82.46698,21.771725
1393,44.39306,82.80285,14.49524,98.37697,82.29165,21.691
1394,44.462933,80.98304,14.8099,98.34932,82.31479,21.568565
1395,44.36623,79.688614,15.041944,98.558556,82.11284,21.534008
1396,44.316536,78.605095,15.216873,98.7551,81.9546,21.584787
1397,44.21962,77.71232,15.419506,98.95456,81.795654,21.57434
1398,44.412685,76.81086,15.776742,99.08689,81.675545,21.455036
1399,44.39658,75.8696,16.139402,99.47681,81.09651,21.334314
1400,44.42264,74.94591,16.509878,99.24735,80.8232,21.102615
1401,44.292393,74.138985,16.872032,99.2621,80.726944,21.07512
1402,44.194557,73.22567,17.156954,99.03662,80.498116,21.110754
1403,44.242905,71.93463,16.859,99.19387,80.26114,21.157127
1404,44.265476,70.84943,17.277466,98.90751,80.22284,21.2351
1405,44.392963,69.71247,17.69115,98.44549,80.49141,21.065622
1406,44.525215,68.68473,18.017084,98.380905,80.5529,20.832935
1407,44.541107,67.659195,18.337858,98.49408,80.53617,20.636211
1408,44.67671,66.82862,18.606083,98.343094,80.72546,20.386635
1409,44.759274,66.259674,18.796164,98.45142,80.66655,20.231241
1410,44.85482,65.6403,18.953762,98.18304,81.04043,20.09862
1411,44.88174,64.98979,19.116701,97.92228,81.186325,20.030302
1412,45.104317,64.31712,19.347395,97.98032,81.28556,19.978241
1413,45.20347,63.614132,19.600298,97.8497,81.32311,19.862108
1414,45.28396,62.80414,19.850506,97.842865,81.24935,19.661524
1415,45.292812,62.109856,20.078505,98.42893,81.152374,19.498596
1416,45.273148,61.506752,20.271357,98.66561,80.96679,19.35668
1417,45.374264,60.75875,20.473387,98.1125,80.65521,19.213156
1418,45.39483,60.26306,20.68863,98.65985,80.13427,19.056149
1419,45.29619,59.84228,20.890484,98.575966,80.057945,18.901953
1420,45.28947,59.386395,21.089827,97.83395,80.277016,18.703455
1421,45.167053,59.08093,21.292654,98.15055,80.22644,18.548658
1422,45.16167,58.68807,21.463942,98.221466,80.48302,18.432005
1423,45.02082,58.372078,21.535234,98.082596,80.69303,18.346485
1424,44.99567,58.063892,21.645187,97.97666,80.24751,18.3057
1425,44.94602,57.811737,21.785118,98.220955,80.034904,18.254168
1426,44.770016,57.66016,21.88859,98.24697,79.86435,18.113073
1427,44.7574,57.35676,22.055323,98.31114,79.39264,18.047125
1428,44.72174,56.95806,22.19101,98.5587,79.353264,17.851713
1429,44.745823,56.665123,22.298174,98.56693,79.35448,17.698544
1430,44.75893,56.395523,22.335938,98.33151,79.27147,17.558928
1431,44.676918,56.215183,22.424368,97.93541,79.32603,17.463009
1432,44.550987,56.05748,22.536093,98.56237,79.10583,17.269394
1433,44.463135,55.842224,22.667036,97.85245,79.06987,17.06284
1434,44.376083,55.614517,22.822435,97.62274,79.10043,16.981562
1435,44.31186,55.36157,22.960476,97.49856,79.23086,17.036049
1436,44.22269,55.064816,23.021488,97.389175,79.91213,17.443403
1437,44.268166,54.832706,23.175062,97.26435,81.04088,18.368486
1438,44.256207,54.498837,23.267422,98.604,82.59769,19.731619
1439,44.267826,54.464134,23.670158,96.75752,84.421005,20.853666
1440,44.136597,53.87234,23.424877,96.110176,85.930305,22.512627
1441,44.26161,53.099327,23.735336,95.44277,86.51399,24.626793
1442,44.214283,52.760895,23.972658,94.88356,86.48436,25.57495
1443,44.202946,52.42514,24.29197,94.06206,85.647644,26.455067
1444,44.19763,51.98452,24.361277,93.97228,83.405685,26.750914
1445,44.14879,51.54978,24.246279,93.35227,81.3483,26.790037
1446,44.17054,51.077953,24.500408,92.67262,78.63965,27.201475
1447,44.033665,50.692696,24.595089,92.54547,75.68793,27.1788
1448,43.89488,50.343838,24.679222,92.13497,72.53429,27.431198
1449,44.07637,49.777767,24.816658,91.77258,68.97324,27.787432
1450,44.094315,49.46046,24.845,91.01971,65.06029,28.809563
1451,43.74729,49.467236,24.885405,90.764114,60.875607,29.342327
1452,43.713303,49.251377,25.010715,90.0791,56.8822,31.027744
1453,43.735832,49.029922,25.120008,90.01879,53.045876,32.471897
1454,44.059734,48.505222,25.194807,90.01863,49.348736,33.951515
1455,43.790062,48.357494,25.265968,91.25513,46.601692,34.81097
1456,43.808277,48.039505,25.313261,90.331856,43.63798,35.693554
1457,43.797657,47.74041,25.418291,91.456764,41.54244,36.4108
1458,43.44896,47.735523,25.441618,91.469826,39.737053,36.69546
1459,43.436993,47.558838,25.525286,91.563545,38.49999,36.48308
1460,43.38837,47.397312,25.522116,90.35368,37.525517,35.929264
1461,43.377167,47.247055,25.63795,91.41461,37.65514,35.453407
1462,43.188213,47.181408,25.602158,91.696976,37.47886,35.107525
1463,43.050316,47.123405,25.49559,91.67487,37.543575,34.339104
1464,42.862373,47.0425,25.552433,91.9549,37.562885,33.927776
1465,42.80091,46.916523,25.493574,92.20173,37.562878,34.296764
1466,42.7046,46.748127,25.525635,93.09782,37.312584,34.81253
1467,42.643673,46.482365,25.51457,93.30171,37.204926,35.430214
1468,42.521126,46.34535,25.5591,93.3791,37.3227,35.58191
1469,42.44704,46.227707,25.560642,93.12943,37.330105,36.045303
1470,42.3749,46.052826,25.576382,92.9682,37.22579,36.328796
1471,42.29737,45.913754,25.497717,92.42052,37.276035,36.685417
1472,42.29433,45.78369,25.35569,91.36862,37.008003,36.93518
1473,42.24595,45.80582,25.298523,91.2885,36.915688,37.37005
1474,42.14609,45.827854,25.194807,91.270645,36.842194,37.627296
1475,42.066307,45.865013,25.094099,91.236176,36.792572,37.844303
1476,41.861744,46.062996,24.999702,91.36122,36.923233,38.097996
1477,41.93605,45.945408,24.908785,91.40845,36.774227,38.256428
1478,41.851902,46.149273,24.809914,92.6212,37.071842,38.5782
1479,41.823536,46.228104,24.71187,91.55319,36.648754,38.770714
1480,41.750427,46.306744,24.591478,91.42171,36.822876,38.788815
1481,41.704685,46.419537,24.49629,92.7158,37.256443,38.802437
1482,41.660942,46.495842,24.35154,91.53395,36.964283,38.89422
1483,41.514317,46.58609,24.227636,91.43661,36.92169,39.13311
1484,41.464165,46.568886,24.128237,91.44378,36.89848,39.241867
1485,41.361626,46.651184,24.050274,91.31108,36.83388,39.638714
1486,41.385635,46.533943,23.95394,91.234665,36.928696,39.68043
1487,41.256893,46.580605,23.903254,91.13644,36.874107,39.772964
1488,40.97183,46.706734,23.81537,91.058,37.05527,39.900635
1489,40.923813,46.646534,23.810795,91.05909,37.060814,40.12703
1490,40.82808,46.613064,23.866217,90.72401,37.249,40.172802
1491,40.784336,46.572933,23.89182,91.01163,37.237213,40.495094
1492,40.78281,46.46041,23.89243,90.77799,37.458195,40.560463
1493,40.70144,46.417965,23.865433,90.81174,37.448208,40.753414
1494,40.667583,46.163944,23.486807,90.62391,37.51845,40.921707
1495,40.61722,46.045246,23.486807,90.657135,37.802155,40.89431
1496,40.65297,45.927982,23.442575,90.024506,37.88832,40.848534
1497,40.622833,45.9493,23.347622,89.995186,38.068993,40.90805
1498,40.390694,46.00611,23.37249,90.32262,38.307877,41.08368
1499,40.366703,46.05205,23.292637,90.4777,38.5997,40.907604
1500,40.413837,46.020916,23.306217,89.97895,38.54817,40.95166
1501,40.355045,46.103077,23.166828,90.24846,38.900402,40.789833
1502,40.351643,46.318645,23.0909,90.229065,39.21715,40.70586
1503,40.271156,46.572853,23.03509,89.50905,39.172073,40.705246
1504,40.215523,46.830772,23.01077,90.18619,39.490677,40.70162
1505,40.295258,47.08074,22.914682,89.29458,39.471077,40.689247
1506,40.283703,47.288757,22.903952,89.08039,39.509506,40.661682
1507,40.227303,47.496544,22.799631,89.24236,39.718082,40.697933
1508,40.294525,47.658493,22.754166,89.078766,39.79303,40.68011
1509,40.239357,47.733593,22.666346,91.125534,40.453957,40.763557
1510,40.233936,47.896782,22.602116,90.1254,40.23084,40.655994
1511,40.201645,48.113754,22.465282,91.35184,40.71222,40.695774
1512,40.279385,48.13563,22.43543,91.28781,40.882435,40.689945
1513,40.16805,48.327156,22.329594,91.42911,41.05457,40.50087
1514,40.20849,48.425404,22.239948,91.374214,41.252415,40.42
1515,40.14506,48.491634,22.256907,91.38699,41.350574,40.342896
1516,40.150692,48.516083,22.234173,91.236984,41.656574,40.13307
1517,40.17394,48.539143,22.197865,90.10618,41.34251,40.077362
1518,40.209034,48.55092,22.129961,90.0033,41.589123,39.91152
1519,40.140724,48.665295,22.117067,91.46306,42.060764,39.94874
1520,40.14929,48.68845,22.10421,91.478134,42.26437,39.761124
1521,40.285305,48.673935,22.078293,91.601616,42.373947,39.760567
1522,40.343445,48.75122,22.07944,91.5382,42.647472,39.514885
1523,40.074253,49.10978,22.017748,91.29533,42.83714,39.36087
1524,40.330696,49.07482,22.029451,91.39084,42.989216,39.314083
1525,40.249218,49.22339,21.940737,91.65274,42.954823,39.403103
1526,40.293655,49.442513,21.816935,91.62505,43.00113,39.382973
1527,40.231266,49.49446,21.85223,91.498886,43.13299,39.26915
1528,40.393448,49.554684,21.774128,91.50953,43.296852,39.14586
1529,40.393833,49.574142,21.738636,91.564224,43.41347,39.109665
1530,40.301178,49.60126,21.682423,91.501144,43.397003,39.18487
1531,40.298286,49.68967,21.641224,91.38579,43.64207,38.91221
1532,40.3951,49.581066,21.680704,91.42733,43.728374,38.949986
1533,40.415207,49.619476,21.602179,91.26097,43.849915,38.894966
1534,40.412308,49.869637,21.46466,91.289246,43.84596,38.865536
1535,40.50848,49.94553,21.363987,91.34036,43.81414,38.97712
1536,40.524605,50.010136,21.315027,91.21432,42.305138,36.82296
1537,40.55192,50.08204,21.251303,91.07261,43.68505,38.571636
1538,40.634327,50.080074,21.199091,90.97009,43.72149,38.502495
1539,40.70017,50.00211,21.186573,90.83486,43.70241,38.461163
1540,40.643387,50.107906,21.157213,90.63373,43.937862,38.206287
1541,40.782578,50.130222,21.14968,90.55746,43.949776,38.251953
1542,40.660583,50.326084,21.089779,90.63245,44.059925,38.267082
1543,40.834473,50.35925,21.060862,90.55757,43.939987,38.348324
1544,40.863388,50.49093,21.020844,90.5853,43.939472,38.40226
1545,40.83991,50.64351,20.934723,90.39077,44.00685,38.499336
1546,40.8924,50.65577,20.921005,90.12858,44.139732,38.455208
1547,40.997925,50.640427,20.843273,90.19694,44.172882,38.50797
1548,41.115856,50.740826,20.76011,89.90375,44.28498,38.34669
1549,41.332645,50.818924,20.673061,89.72885,44.362507,38.389015
1550,41.175255,50.864006,20.535208,89.76685,44.39831,38.38818
1551,41.28566,50.98633,20.469433,89.75955,44.321186,38.526543
1552,41.288048,51.147717,20.423122,89.67588,44.278538,38.560734
1553,41.38352,51.25364,20.347277,89.60824,44.327442,38.611946
1554,41.41398,51.388203,20.21647,89.435814,44.408554,38.526844
